date,tot_ret,price,
5/20/2008,2237.79,1413.4,-0.009273603
5/21/2008,2202.02,1390.71,-0.016053488
5/22/2008,2208.2,1394.35,0.002617368
5/23/2008,2179.05,1375.93,-0.013210456
5/27/2008,2193.98,1385.35,0.006846279
5/28/2008,2203.1,1390.84,0.003962897
5/29/2008,2215.12,1398.26,0.005334906
5/30/2008,2218.5,1400.38,0.00151617
6/2/2008,2195.27,1385.67,-0.010504292
6/3/2008,2182.65,1377.65,-0.005787814
6/4/2008,2183.01,1377.2,-0.000326643
6/5/2008,2225.74,1404.05,0.019496079
6/6/2008,2157.24,1360.68,-0.030889213
6/9/2008,2159.03,1361.76,0.000793721
6/10/2008,2153.77,1358.44,-0.002438021
6/11/2008,2117.84,1335.49,-0.016894379
6/12/2008,2124.94,1339.87,0.003279695
6/13/2008,2156.96,1360.03,0.015046236
6/16/2008,2157.14,1360.14,8.08806E-05
6/17/2008,2142.55,1350.93,-0.006771362
6/18/2008,2121.78,1337.81,-0.009711828
6/19/2008,2130.3,1342.83,0.003752401
6/20/2008,2090.82,1317.93,-0.018542928
6/23/2008,2090.94,1318,5.31136E-05
6/24/2008,2085.08,1314.29,-0.002814871
6/25/2008,2097.37,1321.97,0.005843459
6/26/2008,2036.4,1283.15,-0.029365265
6/27/2008,2028.89,1278.38,-0.003717414
6/30/2008,2031.47,1280,0.001267229
7/1/2008,2039.66,1284.91,0.003835938
7/2/2008,2002.64,1261.52,-0.01820361
7/3/2008,2004.87,1262.9,0.001093918
7/7/2008,1988.09,1252.31,-0.008385462
7/8/2008,2022.83,1273.7,0.017080435
7/9/2008,1976.97,1244.69,-0.022776164
7/10/2008,1990.78,1253.39,0.006989692
7/11/2008,1968.86,1239.49,-0.011089924
7/14/2008,1951.08,1228.3,-0.009027907
7/15/2008,1929.85,1214.91,-0.010901246
7/16/2008,1978.47,1245.36,0.025063585
7/17/2008,2002.3,1260.32,0.012012591
7/18/2008,2002.88,1260.68,0.000285642
7/21/2008,2001.86,1260,-0.000539391
7/22/2008,2028.91,1277,0.013492063
7/23/2008,2037.15,1282.19,0.004064213
7/24/2008,1990.09,1252.54,-0.023124498
7/25/2008,1998.41,1257.76,0.004167532
7/28/2008,1961.23,1234.37,-0.018596553
7/29/2008,2007.21,1263.2,0.023356044
7/30/2008,2040.81,1284.26,0.016671944
7/31/2008,2014.39,1267.38,-0.013143756
8/1/2008,2003.16,1260.31,-0.005578437
8/4/2008,1985.23,1249.01,-0.008966048
8/5/2008,2042.44,1284.88,0.028718745
8/6/2008,2050.23,1289.19,0.003354399
8/7/2008,2013.66,1266.07,-0.017933741
8/8/2008,2061.77,1296.32,0.023892834
8/11/2008,2076.59,1305.32,0.00694273
8/12/2008,2051.66,1289.59,-0.012050685
8/13/2008,2046.35,1285.83,-0.002915655
8/14/2008,2057.72,1292.93,0.005521725
8/15/2008,2066.36,1298.2,0.004076013
8/18/2008,2035.3,1278.6,-0.015097828
8/19/2008,2016.52,1266.69,-0.009314876
8/20/2008,2029.15,1274.54,0.006197254
8/21/2008,2034.35,1277.72,0.002495018
8/22/2008,2057.64,1292.2,0.011332686
8/25/2008,2017.27,1266.84,-0.019625445
8/26/2008,2024.72,1271.51,0.003686338
8/27/2008,2041.24,1281.66,0.007982635
8/28/2008,2071.86,1300.68,0.014840129
8/29/2008,2043.53,1282.83,-0.013723591
9/2/2008,2035.24,1277.58,-0.004092514
9/3/2008,2032.13,1274.98,-0.002035098
9/4/2008,1971.37,1236.83,-0.029922038
9/5/2008,1980.18,1242.31,0.004430682
9/8/2008,2021.13,1267.79,0.020510179
9/9/2008,1952.14,1224.51,-0.034138146
9/10/2008,1964.25,1232.04,0.006149399
9/11/2008,1992,1249.05,0.01380637
9/12/2008,1996.26,1251.7,0.002121612
9/15/2008,1902.17,1192.7,-0.047135895
9/16/2008,1935.49,1213.59,0.017514882
9/17/2008,1844.31,1156.39,-0.047132887
9/18/2008,1924.85,1206.51,0.043341779
9/19/2008,2002.32,1255.08,0.040256608
9/22/2008,1925.86,1207.09,-0.038236606
9/23/2008,1895.78,1188.22,-0.015632637
9/24/2008,1892.05,1185.87,-0.001977748
9/25/2008,1929.24,1209.18,0.019656455
9/26/2008,1935.79,1213.01,0.003167436
9/29/2008,1765.72,1106.39,-0.087897049
9/30/2008,1861.44,1166.36,0.05420331
10/1/2008,1853.26,1161.06,-0.004544052
10/2/2008,1778.9,1114.28,-0.040290769
10/3/2008,1754.91,1099.23,-0.01350648
10/6/2008,1687.34,1056.89,-0.038517872
10/7/2008,1590.51,996.23,-0.057394809
10/8/2008,1573.34,984.94,-0.011332724
10/9/2008,1453.52,909.92,-0.076167076
10/10/2008,1436.56,899.22,-0.011759276
10/13/2008,1602.93,1003.35,0.11580036
10/14/2008,1594.41,998.01,-0.005322171
10/15/2008,1450.5,907.84,-0.090349796
10/16/2008,1512.21,946.43,0.04250749
10/17/2008,1502.84,940.55,-0.006212821
10/20/2008,1574.5,985.4,0.047684865
10/21/2008,1526.02,955.05,-0.030799675
10/22/2008,1433.22,896.78,-0.061012512
10/23/2008,1451.37,908.11,0.012634091
10/24/2008,1401.29,876.77,-0.034511238
10/27/2008,1356.78,848.92,-0.031764317
10/28/2008,1503.16,940.51,0.107890025
10/29/2008,1486.73,930.09,-0.011079095
10/30/2008,1525.37,954.09,0.025803954
10/31/2008,1548.81,968.75,0.015365427
11/3/2008,1544.91,966.3,-0.002529032
11/4/2008,1608,1005.75,0.04082583
11/5/2008,1524.21,952.77,-0.052677107
11/6/2008,1448.01,904.88,-0.050263967
11/7/2008,1490.31,930.99,0.028854655
11/10/2008,1471.64,919.21,-0.012653197
11/11/2008,1439.22,898.95,-0.022040665
11/12/2008,1365.15,852.3,-0.051893876
11/13/2008,1459.82,911.29,0.069212719
11/14/2008,1399.2,873.29,-0.04169913
11/17/2008,1363.14,850.75,-0.025810441
11/18/2008,1376.82,859.12,0.009838378
11/19/2008,1292.76,806.58,-0.061155601
11/20/2008,1206.04,752.44,-0.067122914
11/21/2008,1282.59,800.03,0.063247568
11/24/2008,1365.63,851.81,0.064722573
11/25/2008,1374.79,857.39,0.006550757
11/26/2008,1423.9,887.68,0.035328147
11/28/2008,1437.68,896.24,0.009643115
12/1/2008,1309.39,816.21,-0.089295278
12/2/2008,1361.79,848.81,0.039940702
12/3/2008,1397.72,870.74,0.025836171
12/4/2008,1356.81,845.22,-0.029308404
12/5/2008,1406.36,876.07,0.036499373
12/8/2008,1460.6,909.7,0.038387343
12/9/2008,1426.88,888.67,-0.023117511
12/10/2008,1444,899.24,0.011894179
12/11/2008,1403.2,873.59,-0.028524087
12/12/2008,1413.07,879.73,0.007028469
12/15/2008,1395.21,868.57,-0.01268571
12/16/2008,1466.87,913.18,0.051360282
12/17/2008,1452.88,904.42,-0.009592851
12/18/2008,1422.19,885.28,-0.021162734
12/19/2008,1426.39,887.88,0.002936924
12/22/2008,1400.42,871.63,-0.018302023
12/23/2008,1387.08,863.16,-0.009717426
12/24/2008,1395.76,868.15,0.005781083
12/26/2008,1403.22,872.8,0.005356217
12/29/2008,1398.25,869.42,-0.003872594
12/30/2008,1432.65,890.64,0.024407076
12/31/2008,1452.98,903.25,0.014158358
1/2/2009,1499.17,931.8,0.031608082
1/5/2009,1492.21,927.45,-0.004668384
1/6/2009,1503.87,934.7,0.007817133
1/7/2009,1459.58,906.65,-0.030009629
1/8/2009,1464.6,909.73,0.003397121
1/9/2009,1433.41,890.35,-0.021303024
1/12/2009,1401.07,870.26,-0.02256416
1/13/2009,1403.63,871.79,0.001758095
1/14/2009,1356.79,842.62,-0.033459893
1/15/2009,1358.64,843.74,0.001329188
1/16/2009,1368.92,850.12,0.007561571
1/20/2009,1296.63,805.22,-0.052816073
1/21/2009,1353.33,840.24,0.04349122
1/22/2009,1332.84,827.5,-0.015162335
1/23/2009,1340.02,831.95,0.005377644
1/26/2009,1347.47,836.57,0.005553218
1/27/2009,1362.18,845.71,0.010925565
1/28/2009,1408.07,874.09,0.033557602
1/29/2009,1361.54,845.14,-0.033120159
1/30/2009,1330.51,825.88,-0.022789124
2/2/2009,1329.81,825.44,-0.000532765
2/3/2009,1350.89,838.51,0.015833979
2/4/2009,1341.77,832.23,-0.007489475
2/5/2009,1363.82,845.85,0.016365668
2/6/2009,1401.06,868.6,0.026896022
2/9/2009,1403.19,869.89,0.001485149
2/10/2009,1334.3,827.16,-0.049121153
2/11/2009,1345.5,833.74,0.00795493
2/12/2009,1348.15,835.19,0.001739151
2/13/2009,1334.83,826.84,-0.009997725
2/17/2009,1274.26,789.17,-0.045558996
2/18/2009,1273.29,788.42,-0.000950366
2/19/2009,1258.82,778.94,-0.012024048
2/20/2009,1244.72,770.05,-0.011412946
2/23/2009,1201.56,743.33,-0.034699046
2/24/2009,1249.76,773.14,0.040103319
2/25/2009,1236.74,764.9,-0.010657837
2/26/2009,1217.49,752.83,-0.015779841
2/27/2009,1188.84,735.09,-0.023564417
3/2/2009,1133.43,700.82,-0.046620142
3/3/2009,1126.18,696.33,-0.006406781
3/4/2009,1153.35,712.87,0.023753106
3/5/2009,1104.38,682.55,-0.042532299
3/6/2009,1106,683.38,0.001216028
3/9/2009,1095.04,676.53,-0.010023706
3/10/2009,1164.83,719.6,0.063663104
3/11/2009,1168.07,721.36,0.002445803
3/12/2009,1215.87,750.74,0.040728624
3/13/2009,1225.32,756.55,0.007739031
3/16/2009,1221.03,753.89,-0.003515961
3/17/2009,1260.29,778.12,0.032139967
3/18/2009,1286.62,794.35,0.020857965
3/19/2009,1269.93,784.04,-0.012979165
3/20/2009,1244.86,768.54,-0.0197694
3/23/2009,1333.21,822.92,0.07075754
3/24/2009,1306.03,806.12,-0.020415107
3/25/2009,1318.61,813.88,0.009626358
3/26/2009,1349.37,832.86,0.023320391
3/27/2009,1322.19,815.94,-0.020315539
3/30/2009,1276.23,787.53,-0.034818737
3/31/2009,1292.98,797.87,0.013129659
4/1/2009,1314.63,811.08,0.016556582
4/2/2009,1352.47,834.38,0.028727129
4/3/2009,1365.66,842.5,0.009731777
4/6/2009,1354.36,835.48,-0.008332344
4/7/2009,1322.91,815.55,-0.023854551
4/8/2009,1338.53,825.16,0.011783459
4/9/2009,1389.49,856.56,0.038053226
4/13/2009,1393.13,858.73,0.002533389
4/14/2009,1365.2,841.5,-0.020064514
4/15/2009,1382.36,852.06,0.01254902
4/16/2009,1403.89,865.3,0.015538812
4/17/2009,1410.85,869.6,0.004969375
4/20/2009,1350.52,832.39,-0.042789788
4/21/2009,1379.22,850.08,0.021252057
4/22/2009,1368.92,843.55,-0.00768163
4/23/2009,1382.52,851.92,0.009922352
4/24/2009,1405.74,866.23,0.016797352
4/27/2009,1391.58,857.51,-0.01006661
4/28/2009,1387.82,855.16,-0.002740493
4/29/2009,1417.99,873.64,0.021609991
4/30/2009,1416.73,872.81,-0.000950048
5/1/2009,1424.41,877.52,0.005396363
5/4/2009,1472.64,907.24,0.033868174
5/5/2009,1467.25,903.8,-0.00379172
5/6/2009,1493.31,919.53,0.017404293
5/7/2009,1473.66,907.39,-0.013202397
5/8/2009,1509.14,929.23,0.024069033
5/11/2009,1477.2,909.24,-0.021512435
5/12/2009,1475.83,908.35,-0.000978839
5/13/2009,1436.75,883.92,-0.026894919
5/14/2009,1451.79,893.07,0.010351616
5/15/2009,1435.48,882.88,-0.01141008
5/18/2009,1479.24,909.71,0.030389181
5/19/2009,1476.94,908.13,-0.001736817
5/20/2009,1469.47,903.47,-0.005131424
5/21/2009,1445.28,888.33,-0.016757612
5/22/2009,1443.14,887,-0.001497191
5/26/2009,1481.1,910.33,0.026302142
5/27/2009,1453.28,893.06,-0.018971142
5/28/2009,1475.94,906.83,0.015418897
5/29/2009,1495.97,919.14,0.01357476
6/1/2009,1534.65,942.87,0.025817612
6/2/2009,1537.69,944.74,0.001983306
6/3/2009,1516.88,931.76,-0.01373923
6/4/2009,1534.59,942.46,0.011483644
6/5/2009,1530.82,940.09,-0.002514696
6/8/2009,1529.59,939.14,-0.001010542
6/9/2009,1535.03,942.43,0.003503205
6/10/2009,1529.76,939.15,-0.003480365
6/11/2009,1539.5,944.89,0.00611191
6/12/2009,1541.7,946.21,0.001396988
6/15/2009,1505.06,923.72,-0.023768508
6/16/2009,1485.92,911.97,-0.012720305
6/17/2009,1483.9,910.71,-0.001381624
6/18/2009,1496.59,918.37,0.00841102
6/19/2009,1501.25,921.23,0.003114213
6/22/2009,1455.54,893.04,-0.030600393
6/23/2009,1458.92,895.1,0.002306728
6/24/2009,1468.48,900.94,0.006524411
6/25/2009,1499.98,920.26,0.021444269
6/26/2009,1498.08,918.9,-0.001477843
6/29/2009,1511.7,927.23,0.009065187
6/30/2009,1498.94,919.32,-0.008530785
7/1/2009,1505.64,923.33,0.00436192
7/2/2009,1461.8,896.42,-0.02914451
7/6/2009,1465.58,898.72,0.002565762
7/7/2009,1436.74,881.03,-0.01968355
7/8/2009,1435.2,879.56,-0.001668502
7/9/2009,1440.3,882.68,0.003547228
7/10/2009,1434.5,879.13,-0.004021843
7/13/2009,1470.43,901.05,0.024933741
7/14/2009,1478.24,905.84,0.00531602
7/15/2009,1522.09,932.68,0.029629957
7/16/2009,1535.3,940.74,0.008641764
7/17/2009,1534.7,940.38,-0.000382677
7/20/2009,1552.26,951.13,0.011431549
7/21/2009,1557.91,954.58,0.003627264
7/22/2009,1557.37,954.07,-0.000534266
7/23/2009,1593.65,976.29,0.023289696
7/24/2009,1598.5,979.26,0.003042129
7/27/2009,1603.26,982.18,0.002981843
7/28/2009,1599.09,979.62,-0.002606447
7/29/2009,1592,975.15,-0.004562994
7/30/2009,1611.14,986.75,0.011895606
7/31/2009,1612.31,987.48,0.000739802
8/3/2009,1637.06,1002.63,0.015342083
8/4/2009,1642.03,1005.65,0.003012078
8/5/2009,1637.81,1002.72,-0.002913539
8/6/2009,1628.82,997.08,-0.005624701
8/7/2009,1650.73,1010.48,0.013439243
8/10/2009,1645.26,1007.1,-0.003344945
8/11/2009,1624.91,994.35,-0.012660113
8/12/2009,1644.23,1005.81,0.011525117
8/13/2009,1655.66,1012.73,0.006880027
8/14/2009,1641.54,1004.09,-0.008531395
8/17/2009,1602.06,979.73,-0.024260773
8/18/2009,1618.6,989.67,0.010145652
8/19/2009,1629.92,996.46,0.006860873
8/20/2009,1647.85,1007.37,0.010948759
8/21/2009,1678.84,1026.13,0.01862275
8/24/2009,1677.94,1025.57,-0.00054574
8/25/2009,1681.92,1028,0.002369414
8/26/2009,1682.29,1028.12,0.000116732
8/27/2009,1687.16,1030.98,0.002781776
8/28/2009,1684.05,1028.93,-0.001988399
8/31/2009,1670.52,1020.62,-0.008076351
9/1/2009,1633.63,998.04,-0.022123807
9/2/2009,1628.66,994.75,-0.003296461
9/3/2009,1642.68,1003.24,0.008534808
9/4/2009,1664.34,1016.4,0.013117499
9/8/2009,1679.32,1025.39,0.008844943
9/9/2009,1692.48,1033.37,0.007782405
9/10/2009,1710.14,1044.14,0.010422211
9/11/2009,1708.19,1042.73,-0.001350394
9/14/2009,1719.04,1049.34,0.006339129
9/15/2009,1724.45,1052.63,0.003135304
9/16/2009,1750.91,1068.76,0.015323523
9/17/2009,1745.8,1065.49,-0.00305962
9/18/2009,1750.43,1068.3,0.002637284
9/21/2009,1744.47,1064.66,-0.003407283
9/22/2009,1755.99,1071.66,0.006574869
9/23/2009,1738.32,1060.87,-0.010068492
9/24/2009,1722.02,1050.78,-0.009511062
9/25/2009,1711.53,1044.38,-0.006090714
9/28/2009,1742.32,1062.98,0.01780961
9/29/2009,1738.48,1060.61,-0.002229581
9/30/2009,1732.86,1057.08,-0.003328273
10/1/2009,1688.24,1029.85,-0.02575964
10/2/2009,1680.71,1025.21,-0.004505511
10/5/2009,1705.73,1040.46,0.014875001
10/6/2009,1729.14,1054.72,0.013705476
10/7/2009,1734.74,1057.58,0.00271162
10/8/2009,1747.7,1065.48,0.007469884
10/9/2009,1757.6,1071.49,0.00564065
10/12/2009,1765.31,1076.19,0.004386415
10/13/2009,1760.51,1073.19,-0.002787612
10/14/2009,1791.47,1092.02,0.017545821
10/15/2009,1798.91,1096.56,0.004157433
10/16/2009,1784.35,1087.68,-0.008098052
10/19/2009,1801.13,1097.91,0.00940534
10/20/2009,1789.93,1091.06,-0.006239127
10/21/2009,1774.33,1081.4,-0.008853775
10/22/2009,1793.34,1092.91,0.01064361
10/23/2009,1771.5,1079.6,-0.012178496
10/26/2009,1750.75,1066.95,-0.011717303
10/27/2009,1744.95,1063.41,-0.003317869
10/28/2009,1711.09,1042.63,-0.019540911
10/29/2009,1749.76,1066.11,0.022519974
10/30/2009,1700.67,1036.19,-0.028064646
11/2/2009,1711.65,1042.88,0.006456345
11/3/2009,1715.81,1045.41,0.002425974
11/4/2009,1718.21,1046.5,0.001042653
11/5/2009,1751.45,1066.63,0.019235547
11/6/2009,1756.07,1069.3,0.002503211
11/9/2009,1795.56,1093.08,0.022238848
11/10/2009,1795.9,1093.01,-6.40392E-05
11/11/2009,1804.93,1098.51,0.005031976
11/12/2009,1786.66,1087.24,-0.010259351
11/13/2009,1796.93,1093.48,0.005739303
11/16/2009,1823.29,1109.3,0.014467571
11/17/2009,1825.18,1110.32,0.000919499
11/18/2009,1824.61,1109.8,-0.000468333
11/19/2009,1800.12,1094.9,-0.013425842
11/20/2009,1794.65,1091.38,-0.003214905
11/23/2009,1819.17,1106.24,0.013615789
11/24/2009,1818.32,1105.65,-0.000533338
11/25/2009,1826.74,1110.63,0.004504138
11/27/2009,1795.7,1091.49,-0.017233462
11/30/2009,1802.68,1095.63,0.00379298
12/1/2009,1824.54,1108.86,0.012075244
12/2/2009,1825.4,1109.24,0.000342694
12/3/2009,1810.13,1099.92,-0.008402149
12/4/2009,1820.11,1105.98,0.005509492
12/7/2009,1815.7,1103.25,-0.002468399
12/8/2009,1797.31,1091.94,-0.01025153
12/9/2009,1804.1,1095.95,0.003672363
12/10/2009,1814.81,1102.35,0.005839682
12/11/2009,1821.8,1106.41,0.003683041
12/14/2009,1834.55,1114.11,0.006959445
12/15/2009,1824.37,1107.93,-0.005547029
12/16/2009,1826.45,1109.18,0.00112823
12/17/2009,1804.96,1096.08,-0.011810527
12/18/2009,1815.5,1102.47,0.005829866
12/21/2009,1834.59,1114.05,0.010503687
12/22/2009,1841.18,1118.02,0.003563574
12/23/2009,1845.8,1120.59,0.002298707
12/24/2009,1855.5,1126.48,0.00525616
12/28/2009,1857.89,1127.78,0.001154037
12/29/2009,1855.61,1126.2,-0.001400982
12/30/2009,1856.14,1126.42,0.000195347
12/31/2009,1837.5,1115.1,-0.010049537
1/4/2010,1867.06,1132.99,0.016043404
1/5/2010,1872.9,1136.52,0.00311565
1/6/2010,1874.73,1137.14,0.000545525
1/7/2010,1882.34,1141.69,0.004001266
1/8/2010,1887.77,1144.98,0.002881693
1/11/2010,1891.06,1146.98,0.001746755
1/12/2010,1873.32,1136.22,-0.009381157
1/13/2010,1889.1,1145.68,0.008325852
1/14/2010,1893.72,1148.46,0.002426507
1/15/2010,1873.3,1136.03,-0.010823189
1/19/2010,1896.72,1150.23,0.01249967
1/20/2010,1876.9,1138.04,-0.01059788
1/21/2010,1841.39,1116.48,-0.018944853
1/22/2010,1800.61,1091.76,-0.022141015
1/25/2010,1808.93,1096.78,0.00459808
1/26/2010,1801.34,1092.17,-0.004203213
1/27/2010,1810.21,1097.5,0.004880193
1/28/2010,1788.97,1084.53,-0.011817768
1/29/2010,1771.4,1073.87,-0.009829143
2/1/2010,1796.67,1089.19,0.014266159
2/2/2010,1819.99,1103.32,0.012972943
2/3/2010,1810.64,1097.28,-0.005474386
2/4/2010,1754.3,1063.11,-0.031140639
2/5/2010,1759.38,1066.19,0.00289716
2/8/2010,1744.37,1056.74,-0.008863336
2/9/2010,1767.18,1070.52,0.013040104
2/10/2010,1763.69,1068.13,-0.00223256
2/11/2010,1781.01,1078.47,0.00968047
2/12/2010,1776.5,1075.51,-0.002744629
2/16/2010,1808.73,1094.87,0.018000762
2/17/2010,1816.7,1099.51,0.004237946
2/18/2010,1828.81,1106.75,0.006584751
2/19/2010,1833.09,1109.17,0.002186582
2/22/2010,1831.21,1108.01,-0.001045827
2/23/2010,1809.05,1094.6,-0.012102779
2/24/2010,1826.99,1105.24,0.009720446
2/25/2010,1823.64,1102.94,-0.002080996
2/26/2010,1826.27,1104.49,0.001405335
3/1/2010,1844.87,1115.71,0.010158535
3/2/2010,1849.17,1118.31,0.002330355
3/3/2010,1850.24,1118.79,0.000429219
3/4/2010,1857.2,1122.97,0.003736179
3/5/2010,1883.28,1138.7,0.014007498
3/8/2010,1883.29,1138.5,-0.000175639
3/9/2010,1886.6,1140.45,0.00171278
3/10/2010,1895.38,1145.61,0.00452453
3/11/2010,1903.68,1150.24,0.004041515
3/12/2010,1903.29,1149.99,-0.000217346
3/15/2010,1904.19,1150.51,0.000452178
3/16/2010,1919.02,1159.46,0.007779159
3/17/2010,1930.22,1166.21,0.005821676
3/18/2010,1929.63,1165.83,-0.000325842
3/19/2010,1919.8,1159.9,-0.005086505
3/22/2010,1929.64,1165.81,0.005095267
3/23/2010,1943.7,1174.17,0.00717098
3/24/2010,1933.04,1167.72,-0.005493242
3/25/2010,1929.75,1165.73,-0.001704176
3/26/2010,1931.18,1166.59,0.000737735
3/29/2010,1942.51,1173.22,0.005683231
3/30/2010,1942.81,1173.27,4.26178E-05
3/31/2010,1936.48,1169.43,-0.003272904
4/1/2010,1950.91,1178.1,0.007413868
4/5/2010,1966.44,1187.44,0.00792802
4/6/2010,1969.76,1189.44,0.001684296
4/7/2010,1959.04,1182.45,-0.005876715
4/8/2010,1965.72,1186.44,0.00337435
4/9/2010,1978.86,1194.37,0.006683861
4/12/2010,1982.4,1196.48,0.001766622
4/13/2010,1983.91,1197.3,0.000685344
4/14/2010,2006.06,1210.65,0.011150088
4/15/2010,2007.74,1211.67,0.000842523
4/16/2010,1975.36,1192.13,-0.016126503
4/19/2010,1984.32,1197.52,0.004521319
4/20/2010,2000.33,1207.17,0.008058321
4/21/2010,1998.31,1205.94,-0.001018912
4/22/2010,2002.93,1208.67,0.002263794
4/23/2010,2017.19,1217.28,0.007123532
4/26/2010,2008.55,1212.05,-0.004296464
4/27/2010,1961.6,1183.71,-0.023381874
4/28/2010,1974.63,1191.36,0.006462732
4/29/2010,2000.35,1206.78,0.012943191
4/30/2010,1967.05,1186.69,-0.016647608
5/3/2010,1992.87,1202.26,0.013120529
5/4/2010,1945.37,1173.6,-0.023838438
5/5/2010,1933.25,1165.9,-0.006561009
5/6/2010,1870.95,1128.15,-0.03237842
5/7/2010,1842.32,1110.88,-0.015308248
5/10/2010,1923.39,1159.73,0.043974147
5/11/2010,1917.25,1155.79,-0.003397342
5/12/2010,1944.25,1171.67,0.01373952
5/13/2010,1920.76,1157.44,-0.012145058
5/14/2010,1884.67,1135.68,-0.018800111
5/17/2010,1887.11,1136.94,0.001109467
5/18/2010,1860.65,1120.8,-0.014196
5/19/2010,1851.28,1115.05,-0.005130264
5/20/2010,1779.3,1071.59,-0.038975831
5/21/2010,1806.05,1087.69,0.015024403
5/24/2010,1782.77,1073.65,-0.01290809
5/25/2010,1783.4,1074.03,0.000353933
5/26/2010,1773.65,1067.95,-0.005660922
5/27/2010,1832.61,1103.06,0.032876071
5/28/2010,1809.98,1089.41,-0.012374667
6/1/2010,1778.99,1070.71,-0.017165255
6/2/2010,1825.25,1098.38,0.025842665
6/3/2010,1832.73,1102.83,0.004051421
6/4/2010,1769.72,1064.88,-0.034411469
6/7/2010,1745.87,1050.47,-0.013532041
6/8/2010,1765.29,1062,0.010976039
6/9/2010,1754.91,1055.69,-0.00594162
6/10/2010,1806.69,1086.84,0.029506768
6/11/2010,1815.26,1091.6,0.00437967
6/14/2010,1812.02,1089.63,-0.00180469
6/15/2010,1854.61,1115.23,0.023494214
6/16/2010,1853.62,1114.61,-0.000555939
6/17/2010,1856.25,1116.04,0.00128296
6/18/2010,1858.7,1117.51,0.001317157
6/21/2010,1851.55,1113.2,-0.003856789
6/22/2010,1822.05,1095.31,-0.016070787
6/23/2010,1816.65,1092.04,-0.002985456
6/24/2010,1786.13,1073.69,-0.016803414
6/25/2010,1791.24,1076.76,0.002859298
6/28/2010,1787.94,1074.57,-0.002033879
6/29/2010,1732.55,1041.24,-0.031017058
6/30/2010,1715.23,1030.71,-0.010112942
7/1/2010,1709.77,1027.37,-0.003240485
7/2/2010,1701.86,1022.58,-0.00466239
7/6/2010,1710.97,1028.06,0.005358994
7/7/2010,1765.42,1060.27,0.031330856
7/8/2010,1782.1,1070.25,0.009412697
7/9/2010,1794.94,1077.96,0.007203924
7/12/2010,1796.3,1078.75,0.000732866
7/13/2010,1824.07,1095.34,0.015378911
7/14/2010,1823.82,1095.17,-0.000155203
7/15/2010,1826,1096.48,0.001196161
7/16/2010,1773.43,1064.88,-0.028819495
7/19/2010,1784.06,1071.25,0.005981895
7/20/2010,1804.48,1083.48,0.011416569
7/21/2010,1781.6,1069.59,-0.012819803
7/22/2010,1821.76,1093.67,0.022513299
7/23/2010,1836.75,1102.66,0.00822003
7/26/2010,1857.34,1115.01,0.011200189
7/27/2010,1855.39,1113.84,-0.001049318
7/28/2010,1842.66,1106.13,-0.006922
7/29/2010,1835.29,1101.53,-0.004158643
7/30/2010,1835.4,1101.6,6.3548E-05
8/2/2010,1875.85,1125.86,0.022022513
8/3/2010,1866.87,1120.46,-0.004796333
8/4/2010,1878.81,1127.24,0.006051086
8/5/2010,1876.51,1125.81,-0.001268585
8/6/2010,1869.77,1121.64,-0.003704
8/9/2010,1880.06,1127.79,0.005483043
8/10/2010,1868.88,1121.06,-0.005967423
8/11/2010,1817.13,1089.47,-0.028178688
8/12/2010,1807.61,1083.61,-0.005378762
8/13/2010,1800.39,1079.25,-0.004023588
8/16/2010,1800.7,1079.38,0.000120454
8/17/2010,1823.18,1092.54,0.012192184
8/18/2010,1826.14,1094.16,0.001482783
8/19/2010,1795.24,1075.63,-0.016935366
8/20/2010,1788.67,1071.69,-0.00366297
8/23/2010,1781.47,1067.36,-0.004040347
8/24/2010,1755.65,1051.87,-0.014512442
8/25/2010,1761.62,1055.33,0.00328938
8/26/2010,1748.14,1047.22,-0.0076848
8/27/2010,1777.6,1064.59,0.016586773
8/30/2010,1751.79,1048.92,-0.014719282
8/31/2010,1752.55,1049.33,0.000390878
9/1/2010,1804.46,1080.29,0.029504541
9/2/2010,1820.98,1090.1,0.009080895
9/3/2010,1845.1,1104.51,0.013218971
9/7/2010,1824.05,1091.84,-0.01147115
9/8/2010,1836.21,1098.87,0.006438672
9/9/2010,1845.09,1104.18,0.004832237
9/10/2010,1854.11,1109.55,0.004863337
9/13/2010,1875.41,1121.9,0.011130639
9/14/2010,1874.07,1121.1,-0.000713076
9/15/2010,1880.74,1125.07,0.003541165
9/16/2010,1880.37,1124.66,-0.000364422
9/17/2010,1881.93,1125.59,0.000826917
9/20/2010,1910.6,1142.71,0.015209801
9/21/2010,1905.74,1139.78,-0.00256408
9/22/2010,1896.77,1134.28,-0.004825493
9/23/2010,1880.97,1124.83,-0.008331276
9/24/2010,1920.84,1148.67,0.021194314
9/27/2010,1909.98,1142.16,-0.005667424
9/28/2010,1919.59,1147.7,0.004850459
9/29/2010,1914.84,1144.73,-0.002587784
9/30/2010,1908.95,1141.2,-0.003083697
10/1/2010,1917.42,1146.24,0.004416404
10/4/2010,1902.15,1137.03,-0.008034966
10/5/2010,1941.82,1160.75,0.020861367
10/6/2010,1941.5,1159.97,-0.000671979
10/7/2010,1938.31,1158.06,-0.001646594
10/8/2010,1950.18,1165.15,0.006122308
10/11/2010,1950.47,1165.32,0.000145904
10/12/2010,1957.92,1169.77,0.003818694
10/13/2010,1972.08,1178.1,0.007121058
